lat,long,type
37.722028,-122.39332,bus_stop
37.722895,-122.394842,bus_stop
37.729795,-122.448765,bus_stop
37.728492,-122.448753,bus_stop
37.73315,-122.448948,bus_stop
37.732989,-122.448788,bus_stop
37.731401,-122.448776,bus_stop
37.734194,-122.448799,bus_stop
37.787423,-122.394188,bus_stop
37.785746,-122.396528,bus_stop
37.783989,-122.398753,bus_stop
37.782152,-122.400863,bus_stop
37.780386,-122.403099,bus_stop
37.778629,-122.405324,bus_stop
37.776641,-122.407847,bus_stop
37.775115,-122.409773,bus_stop
37.773894,-122.411321,bus_stop
37.771994,-122.413729,bus_stop
37.771735,-122.414302,bus_stop
37.768461,-122.415667,bus_stop
37.768461,-122.41553,bus_stop
37.76557,-122.415245,bus_stop
37.765231,-122.415417,bus_stop
37.76383,-122.41528,bus_stop
37.762215,-122.414914,bus_stop
37.761858,-122.415086,bus_stop
37.759,-122.41478,bus_stop
37.758815,-122.414606,bus_stop
37.755951,-122.414332,bus_stop
37.75546,-122.414481,bus_stop
37.752757,-122.414024,bus_stop
37.752596,-122.414208,bus_stop
37.750999,-122.414048,bus_stop
37.750829,-122.413842,bus_stop
37.749063,-122.413854,bus_stop
37.74848,-122.41379,bus_stop
37.74811,-122.41359,bus_stop
37.74687,-122.41362,bus_stop
37.73888,-122.4133,bus_stop
37.7388,-122.41337,bus_stop
37.73494,-122.41365,bus_stop
37.73483,-122.41372,bus_stop
37.789269,-122.391859,bus_stop
37.73605,-122.41352,bus_stop
37.73579,-122.41364,bus_stop
37.7471,-122.41349,bus_stop
37.74532,-122.41336,bus_stop
37.74521,-122.41345,bus_stop
37.73718,-122.41344,bus_stop
37.73716,-122.41352,bus_stop
37.72176,-122.482151,bus_stop
37.72184,-122.48254,bus_stop
37.715213,-122.473169,bus_stop
37.715899,-122.474292,bus_stop
37.715899,-122.474578,bus_stop
37.716782,-122.475758,bus_stop
37.717701,-122.477076,bus_stop
37.719601,-122.479607,bus_stop
37.71963,-122.47998,bus_stop
37.72068,-122.480902,bus_stop
37.75075,-122.44166,bus_stop
37.766047,-122.457635,bus_stop
37.767261,-122.446691,bus_stop
37.767145,-122.446462,bus_stop
37.7671,-122.447917,bus_stop
37.766413,-122.453257,bus_stop
37.766208,-122.454908,bus_stop
37.766092,-122.454701,bus_stop
37.788217,-122.393763,bus_stop
37.78919,-122.39497,bus_stop
37.789948,-122.395929,bus_stop
37.789877,-122.395871,bus_stop
37.791645,-122.398151,bus_stop
37.794052,-122.393449,bus_stop
37.7939,-122.39345,bus_stop
37.83238,-122.53867,bus_stop
37.805118,-122.432185,bus_stop
37.77394,-122.46198,bus_stop
37.77384,-122.46125,bus_stop
37.77367,-122.46411,bus_stop
37.773532,-122.463837,bus_stop
37.77347,-122.466049,bus_stop
37.773318,-122.465739,bus_stop
37.77335,-122.46839,bus_stop
37.77325,-122.46761,bus_stop
37.77326,-122.47053,bus_stop
37.77318,-122.46982,bus_stop
37.77305,-122.47492,bus_stop
37.77295,-122.47419,bus_stop
37.772959,-122.476776,bus_stop
37.77283,-122.47683,bus_stop
37.77286,-122.47917,bus_stop
37.77275,-122.47846,bus_stop
37.77276,-122.48134,bus_stop
37.77266,-122.48061,bus_stop
37.7726,-122.48452,bus_stop
37.77251,-122.4838,bus_stop
37.77251,-122.48726,bus_stop
37.77235,-122.48717,bus_stop
37.7724,-122.48941,bus_stop
37.77224,-122.48919,bus_stop
37.782152,-122.447286,bus_stop
37.780687,-122.472423,bus_stop
37.780526,-122.472676,bus_stop
37.787401,-122.408391,bus_stop
37.782509,-122.446805,bus_stop
37.782322,-122.445934,bus_stop
37.783847,-122.437761,bus_stop
37.783624,-122.437669,bus_stop
37.781849,-122.453075,bus_stop
37.781599,-122.453258,bus_stop
37.78126,-122.456434,bus_stop
37.782795,-122.442541,bus_stop
37.787642,-122.406488,bus_stop
37.786983,-122.411681,bus_stop
37.785843,-122.420635,bus_stop
37.784641,-122.431021,bus_stop
37.784489,-122.431353,bus_stop
37.770436,-122.466151,bus_stop
37.770534,-122.468925,bus_stop
37.807561,-122.475024,bus_stop
37.807463,-122.474897,bus_stop
37.80608,-122.475585,bus_stop
37.806668,-122.475872,bus_stop
37.806571,-122.475046,bus_stop
37.807231,-122.475241,bus_stop
37.767879,-122.510284,bus_stop
37.76737,-122.510456,bus_stop
37.74544,-122.50755,bus_stop
37.735482,-122.506821,bus_stop
37.722458,-122.395415,bus_stop
37.718234,-122.388272,bus_stop
37.72035,-122.391729,bus_stop
37.721413,-122.393595,bus_stop
37.732525,-122.433416,bus_stop
37.732401,-122.433855,bus_stop
37.719102,-122.475633,bus_stop
37.716693,-122.475907,bus_stop
37.715979,-122.477167,bus_stop
37.729955,-122.451205,bus_stop
37.731419,-122.451216,bus_stop
37.71187,-122.42819,bus_stop
37.71174,-122.42829,bus_stop
37.711109,-122.426766,bus_stop
37.71108,-122.42627,bus_stop
37.71072,-122.42576,bus_stop
37.720008,-122.446999,bus_stop
37.719861,-122.447136,bus_stop
37.72105,-122.447219,bus_stop
37.720702,-122.446761,bus_stop
37.720863,-122.44723,bus_stop
37.71004,-122.42434,bus_stop
37.70982,-122.42443,bus_stop
37.7079,-122.41823,bus_stop
37.7077,-122.41841,bus_stop
37.718927,-122.443554,bus_stop
37.718722,-122.443554,bus_stop
37.72312,-122.45118,bus_stop
37.70898,-122.42215,bus_stop
37.708984,-122.422129,bus_stop
37.720069,-122.44526,bus_stop
37.73004,-122.37711,bus_stop
37.791004,-122.403976,bus_stop
37.792878,-122.404364,bus_stop
37.794699,-122.404741,bus_stop
37.788203,-122.403461,bus_stop
37.796126,-122.405027,bus_stop
37.807182,-122.407211,bus_stop
37.797331,-122.405267,bus_stop
37.79377,-122.40455,bus_stop
37.789746,-122.403724,bus_stop
37.72988,-122.37527,bus_stop
37.70913,-122.48498,bus_stop
37.709312,-122.485294,bus_stop
37.714567,-122.485148,bus_stop
37.71487,-122.485354,bus_stop
37.714772,-122.485114,bus_stop
37.72423,-122.48489,bus_stop
37.718698,-122.485001,bus_stop
37.718422,-122.485207,bus_stop
37.71153,-122.48527,bus_stop
37.711203,-122.485513,bus_stop
37.729628,-122.486404,bus_stop
37.729441,-122.48629,bus_stop
37.72606,-122.48434,bus_stop
37.775008,-122.510244,bus_stop
37.773214,-122.509991,bus_stop
37.773214,-122.51006,bus_stop
37.77169,-122.50984,bus_stop
37.806348,-122.422083,bus_stop
37.783228,-122.417415,bus_stop
37.781693,-122.417106,bus_stop
37.778901,-122.416545,bus_stop
37.78076,-122.41696,bus_stop
37.780569,-122.416865,bus_stop
37.785084,-122.417792,bus_stop
37.758605,-122.464086,bus_stop
37.758471,-122.463879,bus_stop
37.758524,-122.465804,bus_stop
37.75839,-122.46605,bus_stop
37.7584,-122.46793,bus_stop
37.75824,-122.46812,bus_stop
37.7583,-122.47008,bus_stop
37.7582,-122.47003,bus_stop
37.75913,-122.47227,bus_stop
37.75916,-122.47269,bus_stop
37.78922,-122.41529,bus_stop
37.79109,-122.41567,bus_stop
37.79295,-122.41604,bus_stop
37.78643,-122.4147,bus_stop
37.79465,-122.41638,bus_stop
37.7855,-122.41453,bus_stop
37.79015,-122.41548,bus_stop
37.78736,-122.41488,bus_stop
37.79206,-122.41586,bus_stop
37.788322,-122.415097,bus_stop
37.79382,-122.41622,bus_stop
37.785015,-122.499592,bus_stop
37.78498,-122.49969,bus_stop
37.798177,-122.450072,bus_stop
37.74537,-122.45709,bus_stop
37.74529,-122.45718,bus_stop
37.751119,-122.461346,bus_stop
37.720283,-122.445363,bus_stop
37.70866,-122.42176,bus_stop
37.722121,-122.449979,bus_stop
37.721978,-122.45007,bus_stop
37.714768,-122.437587,bus_stop
37.715143,-122.438034,bus_stop
37.716714,-122.44108,bus_stop
37.716473,-122.440874,bus_stop
37.716509,-122.441172,bus_stop
37.712948,-122.43303,bus_stop
37.713332,-122.433957,bus_stop
37.714251,-122.436042,bus_stop
37.714028,-122.435961,bus_stop
37.715714,-122.439305,bus_stop
37.715679,-122.439614,bus_stop
37.712832,-122.431805,bus_stop
37.706939,-122.415534,bus_stop
37.720961,-122.446978,bus_stop
37.720702,-122.446761,bus_stop
37.708368,-122.419954,bus_stop
37.708484,-122.420354,bus_stop
37.708207,-122.420022,bus_stop
37.720567,-122.446606,bus_stop
37.720565,-122.446608,bus_stop
37.746667,-122.447768,bus_stop
37.791041,-122.425771,bus_stop
37.72005,-122.46213,bus_stop
37.72007,-122.45498,bus_stop
37.719953,-122.45929,bus_stop
37.72007,-122.46012,bus_stop
37.719962,-122.457251,bus_stop
37.72008,-122.453,bus_stop
37.719952,-122.461329,bus_stop
37.71999,-122.45421,bus_stop
37.72006,-122.45806,bus_stop
37.719962,-122.456232,bus_stop
37.715978,-122.481473,bus_stop
37.715845,-122.478323,bus_stop
37.715006,-122.480098,bus_stop
37.79599,-122.4368,bus_stop
37.777748,-122.423306,bus_stop
37.777382,-122.426324,bus_stop
37.77756,-122.42495,bus_stop
37.778188,-122.419743,bus_stop
37.75504,-122.44043,bus_stop
37.75405,-122.44115,bus_stop
37.75249,-122.44257,bus_stop
37.7523,-122.44246,bus_stop
37.75084,-122.44282,bus_stop
37.7507,-122.44274,bus_stop
37.74926,-122.44261,bus_stop
37.74907,-122.44253,bus_stop
37.74852,-122.44251,bus_stop
37.748229,-122.442635,bus_stop
37.829848,-122.375254,bus_stop
37.828181,-122.377217,bus_stop
37.82982,-122.373477,bus_stop
37.71201,-122.4159,bus_stop
37.712025,-122.416047,bus_stop
37.713399,-122.415222,bus_stop
37.770928,-122.440261,bus_stop
37.772612,-122.427058,bus_stop
37.772434,-122.427321,bus_stop
37.770749,-122.440548,bus_stop
37.770437,-122.442954,bus_stop
37.770508,-122.44355,bus_stop
37.769893,-122.448467,bus_stop
37.769714,-122.448662,bus_stop
37.769598,-122.450782,bus_stop
37.769438,-122.450794,bus_stop
37.771293,-122.437373,bus_stop
37.771231,-122.436743,bus_stop
37.77214,-122.43076,bus_stop
37.772069,-122.430198,bus_stop
37.773183,-122.422553,bus_stop
37.772764,-122.425843,bus_stop
37.77021,-122.44535,bus_stop
37.77025,-122.445671,bus_stop
37.770169,-122.445155,bus_stop
37.772969,-122.424192,bus_stop
37.771775,-122.433637,bus_stop
37.771605,-122.433854,bus_stop
37.769331,-122.452845,bus_stop
37.76917,-122.453075,bus_stop
37.752826,-122.407218,bus_stop
37.786182,-122.392928,bus_stop
37.784193,-122.395451,bus_stop
37.782436,-122.397676,bus_stop
37.780671,-122.399913,bus_stop
37.778914,-122.402137,bus_stop
37.777148,-122.404362,bus_stop
37.775498,-122.406438,bus_stop
37.773866,-122.408513,bus_stop
37.772403,-122.410371,bus_stop
37.789454,-122.388776,bus_stop
37.78801,-122.390611,bus_stop
37.719198,-122.390012,bus_stop
37.7738,-122.447567,bus_stop
37.773737,-122.447314,bus_stop
37.774573,-122.441501,bus_stop
37.774509,-122.441259,bus_stop
37.774783,-122.439837,bus_stop
37.77472,-122.439597,bus_stop
37.776261,-122.428274,bus_stop
37.776244,-122.427555,bus_stop
37.774195,-122.444298,bus_stop
37.77409,-122.444515,bus_stop
37.773605,-122.449166,bus_stop
37.773417,-122.449464,bus_stop
37.773374,-122.450853,bus_stop
37.773251,-122.451098,bus_stop
37.774992,-122.438181,bus_stop
37.775,-122.437405,bus_stop
37.775838,-122.431561,bus_stop
37.775804,-122.430834,bus_stop
37.777099,-122.421667,bus_stop
37.776893,-122.423326,bus_stop
37.777709,-122.416852,bus_stop
37.77653,-122.426146,bus_stop
37.774427,-122.442634,bus_stop
37.77429,-122.442862,bus_stop
37.773932,-122.446513,bus_stop
37.773946,-122.445679,bus_stop
37.775472,-122.434443,bus_stop
37.775413,-122.434177,bus_stop
37.775211,-122.436458,bus_stop
37.775146,-122.436253,bus_stop
37.77317,-122.452502,bus_stop
37.773042,-122.452756,bus_stop
37.77296,-122.454148,bus_stop
37.772898,-122.453881,bus_stop
37.775627,-122.433203,bus_stop
37.775627,-122.432476,bus_stop
37.777286,-122.42019,bus_stop
37.776056,-122.429879,bus_stop
37.776035,-122.42919,bus_stop
37.731604,-122.499212,bus_stop
37.770307,-122.429929,bus_stop
37.770248,-122.429701,bus_stop
37.80173,-122.45472,bus_stop
37.801862,-122.45451,bus_stop
37.801077,-122.454899,bus_stop
37.803763,-122.454349,bus_stop
37.80369,-122.45453,bus_stop
37.810505,-122.363371,bus_stop
37.81038,-122.36339,bus_stop
37.72628,-122.40845,bus_stop
37.72614,-122.4085,bus_stop
37.72402,-122.40763,bus_stop
37.72522,-122.40812,bus_stop
37.72507,-122.40798,bus_stop
37.75401,-122.44089,bus_stop
37.75241,-122.44074,bus_stop
37.75103,-122.440561,bus_stop
37.72161,-122.471797,bus_stop
37.72133,-122.47433,bus_stop
37.721592,-122.472954,bus_stop
37.721485,-122.472713,bus_stop
37.72193,-122.45028,bus_stop
37.71978,-122.45164,bus_stop
37.72063,-122.4511,bus_stop
37.740309,-122.388701,bus_stop
37.73469,-122.38305,bus_stop
37.73596,-122.38353,bus_stop
37.732497,-122.37991,bus_stop
37.73239,-122.379692,bus_stop
37.7377,-122.38412,bus_stop
37.73759,-122.38416,bus_stop
37.73896,-122.38628,bus_stop
37.739,-122.38654,bus_stop
37.733319,-122.381845,bus_stop
37.733355,-122.38212,bus_stop
37.7866,-122.39861,bus_stop
37.78484,-122.40083,bus_stop
37.792338,-122.391101,bus_stop
37.792418,-122.391227,bus_stop
37.79041,-122.39352,bus_stop
37.791401,-122.392534,bus_stop
37.79117,-122.39256,bus_stop
37.804795,-122.4201,bus_stop
37.804777,-122.420261,bus_stop
37.796496,-122.418578,bus_stop
37.796345,-122.418395,bus_stop
37.806901,-122.421108,bus_stop
37.806427,-122.420432,bus_stop
37.79111,-122.41747,bus_stop
37.80284,-122.4197,bus_stop
37.802912,-122.419883,bus_stop
37.79287,-122.41784,bus_stop
37.800173,-122.419162,bus_stop
37.800208,-122.419334,bus_stop
37.779364,-122.415135,bus_stop
37.801011,-122.419494,bus_stop
37.800993,-122.419322,bus_stop
37.798308,-122.418784,bus_stop
37.798343,-122.418956,bus_stop
37.794542,-122.418189,bus_stop
37.801912,-122.419562,bus_stop
37.801859,-122.419665,bus_stop
37.780783,-122.415421,bus_stop
37.805633,-122.420272,bus_stop
37.805705,-122.420455,bus_stop
37.7954,-122.4182,bus_stop
37.795354,-122.418361,bus_stop
37.79017,-122.4173,bus_stop
37.79183,-122.41763,bus_stop
37.80703,-122.42121,bus_stop
37.782648,-122.415799,bus_stop
37.799236,-122.418979,bus_stop
37.799182,-122.419139,bus_stop
37.79744,-122.41863,bus_stop
37.797406,-122.418773,bus_stop
37.738148,-122.406539,bus_stop
37.737943,-122.40678,bus_stop
37.73879,-122.40373,bus_stop
37.73955,-122.40101,bus_stop
37.73913,-122.40305,bus_stop
37.729878,-122.371871,bus_stop
37.729869,-122.372134,bus_stop
37.730941,-122.37376,bus_stop
37.730932,-122.374035,bus_stop
37.732004,-122.375614,bus_stop
37.73199,-122.37588,bus_stop
37.732915,-122.377229,bus_stop
37.732709,-122.377172,bus_stop
37.73409,-122.37934,bus_stop
37.73058,-122.38034,bus_stop
37.73347,-122.380023,bus_stop
37.7333,-122.37984,bus_stop
37.73402,-122.37953,bus_stop
37.72837,-122.3846,bus_stop
37.72735,-122.38563,bus_stop
37.72711,-122.38572,bus_stop
37.726041,-122.386685,bus_stop
37.72611,-122.38677,bus_stop
37.717012,-122.389212,bus_stop
37.718039,-122.390998,bus_stop
37.729136,-122.370199,bus_stop
37.764441,-122.458643,bus_stop
37.764299,-122.460824,bus_stop
37.764226,-122.461061,bus_stop
37.764155,-122.464034,bus_stop
37.764092,-122.464282,bus_stop
37.764106,-122.466165,bus_stop
37.764366,-122.458024,bus_stop
37.716241,-122.495342,bus_stop
37.71607,-122.49539,bus_stop
37.71653,-122.49655,bus_stop
37.71643,-122.4965,bus_stop
37.717007,-122.49777,bus_stop
37.71677,-122.49766,bus_stop
37.718996,-122.500028,bus_stop
37.718738,-122.499913,bus_stop
37.71775,-122.47238,bus_stop
37.71355,-122.47126,bus_stop
37.710707,-122.471324,bus_stop
37.71463,-122.47191,bus_stop
37.71957,-122.47226,bus_stop
37.731363,-122.471674,bus_stop
37.731238,-122.471858,bus_stop
37.71091,-122.47099,bus_stop
37.734307,-122.471675,bus_stop
37.791281,-122.444362,bus_stop
37.791186,-122.444246,bus_stop
37.792965,-122.431202,bus_stop
37.791724,-122.440888,bus_stop
37.791565,-122.441307,bus_stop
37.792529,-122.434676,bus_stop
37.793812,-122.424598,bus_stop
37.79358,-122.42621,bus_stop
37.79464,-122.417994,bus_stop
37.794605,-122.418293,bus_stop
37.795041,-122.414842,bus_stop
37.79441,-122.41963,bus_stop
37.794854,-122.416366,bus_stop
37.79315,-122.4295,bus_stop
37.79545,-122.411712,bus_stop
37.79336,-122.42786,bus_stop
37.79419,-122.42129,bus_stop
37.790902,-122.447365,bus_stop
37.791932,-122.43924,bus_stop
37.791772,-122.439612,bus_stop
37.79235,-122.436109,bus_stop
37.792201,-122.43632,bus_stop
37.795255,-122.413202,bus_stop
37.794044,-122.422959,bus_stop
37.793963,-122.423372,bus_stop
37.792716,-122.433025,bus_stop
37.79266,-122.43339,bus_stop
37.71796,-122.47874,bus_stop
37.718691,-122.478427,bus_stop
37.728421,-122.451285,bus_stop
37.728296,-122.451228,bus_stop
37.804557,-122.443892,bus_stop
37.808594,-122.413357,bus_stop
37.80832,-122.415514,bus_stop
37.739846,-122.391416,bus_stop
37.7409,-122.392973,bus_stop
37.740694,-122.392916,bus_stop
37.742087,-122.394931,bus_stop
37.741704,-122.394691,bus_stop
37.743302,-122.396787,bus_stop
37.742775,-122.396936,bus_stop
37.782645,-122.406479,bus_stop
37.807248,-122.417366,bus_stop
37.78686,-122.41325,bus_stop
37.78781,-122.41344,bus_stop
37.78869,-122.41361,bus_stop
37.71411,-122.47174,bus_stop
37.762299,-122.462001,bus_stop
37.762397,-122.462849,bus_stop
37.762334,-122.46435,bus_stop
37.762201,-122.464144,bus_stop
37.762227,-122.466688,bus_stop
37.762139,-122.466312,bus_stop
37.762069,-122.469324,bus_stop
37.761988,-122.469526,bus_stop
37.761848,-122.472777,bus_stop
37.761913,-122.473781,bus_stop
37.76174,-122.476825,bus_stop
37.761655,-122.477194,bus_stop
37.761534,-122.479855,bus_stop
37.761547,-122.481164,bus_stop
37.761452,-122.4833,bus_stop
37.761373,-122.48356,bus_stop
37.76131,-122.48651,bus_stop
37.761232,-122.486763,bus_stop
37.761172,-122.489719,bus_stop
37.761105,-122.4895,bus_stop
37.761028,-122.49293,bus_stop
37.760955,-122.493199,bus_stop
37.760743,-122.499359,bus_stop
37.760679,-122.499154,bus_stop
37.760598,-122.502574,bus_stop
37.760518,-122.502839,bus_stop
37.760493,-122.505832,bus_stop
37.760392,-122.506064,bus_stop
37.760357,-122.508459,bus_stop
37.760269,-122.508135,bus_stop
37.762075,-122.470329,bus_stop
37.76195,-122.470572,bus_stop
37.760363,-122.509011,bus_stop
37.76034,-122.509075,bus_stop
37.76017,-122.508777,bus_stop
37.760912,-122.495565,bus_stop
37.760828,-122.495964,bus_stop
37.76482,-122.403617,bus_stop
37.75443,-122.402485,bus_stop
37.751887,-122.402223,bus_stop
37.750834,-122.402121,bus_stop
37.76356,-122.40346,bus_stop
37.73862,-122.38101,bus_stop
37.732581,-122.386634,bus_stop
37.732367,-122.386611,bus_stop
37.77972,-122.389872,bus_stop
37.7796,-122.38955,bus_stop
37.7798,-122.38994,bus_stop
37.779621,-122.389824,bus_stop
37.776323,-122.394036,bus_stop
37.776207,-122.394231,bus_stop
37.776058,-122.394364,bus_stop
37.773121,-122.397809,bus_stop
37.73108,-122.37939,bus_stop
37.75095,-122.461048,bus_stop
37.747256,-122.459042,bus_stop
37.748327,-122.458836,bus_stop
37.748175,-122.458951,bus_stop
37.748157,-122.458939,bus_stop
37.748175,-122.458951,bus_stop
37.743999,-122.456407,bus_stop
37.74415,-122.45663,bus_stop
37.74711,-122.45867,bus_stop
37.7549,-122.46355,bus_stop
37.754652,-122.463798,bus_stop
37.74311,-122.45548,bus_stop
37.743473,-122.455776,bus_stop
37.74602,-122.45816,bus_stop
37.801513,-122.431418,bus_stop
37.80135,-122.43123,bus_stop
37.772933,-122.425465,bus_stop
37.776752,-122.42627,bus_stop
37.781653,-122.494615,bus_stop
37.80177,-122.45656,bus_stop
37.788393,-122.482457,bus_stop
37.801789,-122.469059,bus_stop
37.80158,-122.45632,bus_stop
37.806928,-122.472237,bus_stop
37.806732,-122.472111,bus_stop
37.80101,-122.45473,bus_stop
37.792088,-122.480968,bus_stop
37.792311,-122.480922,bus_stop
37.801022,-122.469277,bus_stop
37.798882,-122.442735,bus_stop
37.799078,-122.442861,bus_stop
37.799711,-122.43613,bus_stop
37.799881,-122.435958,bus_stop
37.8035,-122.40807,bus_stop
37.803381,-122.408039,bus_stop
37.8037,-122.40651,bus_stop
37.803559,-122.406525,bus_stop
37.80057,-122.43101,bus_stop
37.80037,-122.43121,bus_stop
37.798543,-122.44716,bus_stop
37.798418,-122.447137,bus_stop
37.799292,-122.439421,bus_stop
37.799542,-122.439192,bus_stop
37.80328,-122.40963,bus_stop
37.71618,-122.4402,bus_stop
37.73077,-122.3814,bus_stop
37.73298,-122.38479,bus_stop
37.73137,-122.38172,bus_stop
37.72163,-122.44935,bus_stop
37.72039,-122.45013,bus_stop
37.799382,-122.451849,bus_stop
37.79922,-122.45172,bus_stop
37.76612,-122.46014,bus_stop
37.76618,-122.46246,bus_stop
37.766047,-122.461887,bus_stop
37.766091,-122.464603,bus_stop
37.765957,-122.464007,bus_stop
37.766001,-122.466746,bus_stop
37.765859,-122.46623,bus_stop
37.765903,-122.468889,bus_stop
37.76575,-122.46871,bus_stop
37.765715,-122.473221,bus_stop
37.76556,-122.47305,bus_stop
37.765616,-122.475421,bus_stop
37.76546,-122.47524,bus_stop
37.7655,-122.47774,bus_stop
37.765526,-122.47761,bus_stop
37.765428,-122.479696,bus_stop
37.765285,-122.479489,bus_stop
37.765329,-122.481839,bus_stop
37.765195,-122.481632,bus_stop
37.765221,-122.483993,bus_stop
37.765105,-122.483363,bus_stop
37.765131,-122.486136,bus_stop
37.765016,-122.485506,bus_stop
37.765032,-122.488267,bus_stop
37.764881,-122.488714,bus_stop
37.764943,-122.490422,bus_stop
37.764844,-122.492565,bus_stop
37.764728,-122.491934,bus_stop
37.764754,-122.494708,bus_stop
37.764186,-122.507405,bus_stop
37.765984,-122.457956,bus_stop
37.765813,-122.471032,bus_stop
37.76565,-122.47086,bus_stop
37.764131,-122.510052,bus_stop
37.763926,-122.50957,bus_stop
37.730641,-122.431331,bus_stop
37.797151,-122.447183,bus_stop
37.74781,-122.45711,bus_stop
37.790581,-122.393337,bus_stop
37.790844,-122.393577,bus_stop
37.791982,-122.394964,bus_stop
37.79253,-122.39567,bus_stop
37.721096,-122.403067,bus_stop
37.720926,-122.403124,bus_stop
37.719581,-122.408886,bus_stop
37.719376,-122.409058,bus_stop
37.720677,-122.404098,bus_stop
37.720766,-122.404338,bus_stop
37.720098,-122.406916,bus_stop
37.719892,-122.407088,bus_stop
37.718119,-122.414464,bus_stop
37.718039,-122.414258,bus_stop
37.718897,-122.418804,bus_stop
37.718718,-122.418633,bus_stop
37.721443,-122.401154,bus_stop
37.721541,-122.401394,bus_stop
37.720418,-122.405094,bus_stop
37.720516,-122.405323,bus_stop
37.718957,-122.411257,bus_stop
37.71877,-122.41136,bus_stop
37.797208,-122.411825,bus_stop
37.797351,-122.412009,bus_stop
37.78507,-122.40951,bus_stop
37.800965,-122.41258,bus_stop
37.800902,-122.412729,bus_stop
37.801929,-122.412775,bus_stop
37.80183,-122.412924,bus_stop
37.7991,-122.412203,bus_stop
37.79902,-122.412352,bus_stop
37.795709,-122.411516,bus_stop
37.795602,-122.411666,bus_stop
37.7962,-122.411619,bus_stop
37.79612,-122.411769,bus_stop
37.800037,-122.412397,bus_stop
37.799974,-122.412546,bus_stop
37.798199,-122.41202,bus_stop
37.798243,-122.412192,bus_stop
37.794504,-122.411059,bus_stop
37.803048,-122.462238,bus_stop
37.802905,-122.462226,bus_stop
37.803592,-122.466595,bus_stop
37.803476,-122.466801,bus_stop
37.803914,-122.456814,bus_stop
37.803852,-122.456275,bus_stop
37.803807,-122.457995,bus_stop
37.803691,-122.457766,bus_stop
37.779384,-122.42521,bus_stop
37.77948,-122.42553,bus_stop
37.781077,-122.413083,bus_stop
37.77744,-122.44152,bus_stop
37.77731,-122.44185,bus_stop
37.77764,-122.43991,bus_stop
37.77752,-122.44016,bus_stop
37.77694,-122.44476,bus_stop
37.77786,-122.43822,bus_stop
37.77773,-122.43851,bus_stop
37.77864,-122.43207,bus_stop
37.77862,-122.4314,bus_stop
37.77969,-122.42386,bus_stop
37.77961,-122.42369,bus_stop
37.78073,-122.41569,bus_stop
37.78061,-122.41587,bus_stop
37.78051,-122.41741,bus_stop
37.77933,-122.42671,bus_stop
37.77919,-122.42695,bus_stop
37.77827,-122.43493,bus_stop
37.77815,-122.43519,bus_stop
37.78031,-122.41901,bus_stop
37.780168,-122.4187,bus_stop
37.78009,-122.42071,bus_stop
37.77999,-122.420144,bus_stop
37.77885,-122.4305,bus_stop
37.77886,-122.4296,bus_stop
37.80179,-122.467076,bus_stop
37.801602,-122.466927,bus_stop
37.799835,-122.467305,bus_stop
37.803956,-122.475882,bus_stop
37.80376,-122.476008,bus_stop
37.812,-122.36483,bus_stop
37.812036,-122.369859,bus_stop
37.81324,-122.3709,bus_stop
37.77177,-122.42079,bus_stop
37.784199,-122.407695,bus_stop
37.720988,-122.447127,bus_stop
37.775069,-122.419193,bus_stop
37.731668,-122.437768,bus_stop
37.7315,-122.43726,bus_stop
37.731668,-122.439635,bus_stop
37.731516,-122.439853,bus_stop
37.731659,-122.441915,bus_stop
37.731508,-122.442133,bus_stop
37.731642,-122.444607,bus_stop
37.731508,-122.443977,bus_stop
37.731633,-122.446474,bus_stop
37.731481,-122.446692,bus_stop
37.73008,-122.461502,bus_stop
37.730695,-122.459085,bus_stop
37.731615,-122.449166,bus_stop
37.731481,-122.448536,bus_stop
37.731472,-122.451239,bus_stop
37.731615,-122.451445,bus_stop
37.729972,-122.461857,bus_stop
37.731115,-122.457322,bus_stop
37.730874,-122.457654,bus_stop
37.731615,-122.453289,bus_stop
37.731472,-122.453083,bus_stop
37.730553,-122.460426,bus_stop
37.732283,-122.46455,bus_stop
37.732033,-122.463965,bus_stop
37.731445,-122.455649,bus_stop
37.731267,-122.455832,bus_stop
37.71969,-122.45177,bus_stop
37.71937,-122.45094,bus_stop
37.720899,-122.446657,bus_stop
37.720845,-122.446657,bus_stop
37.738182,-122.450712,bus_stop
37.7382,-122.450884,bus_stop
37.736736,-122.453794,bus_stop
37.737816,-122.451491,bus_stop
37.737727,-122.451732,bus_stop
37.739244,-122.450357,bus_stop
37.739226,-122.450529,bus_stop
37.80285,-122.44329,bus_stop
37.805803,-122.420226,bus_stop
37.805633,-122.420467,bus_stop
37.806168,-122.417405,bus_stop
37.806052,-122.417176,bus_stop
37.80735,-122.4079,bus_stop
37.807254,-122.407612,bus_stop
37.80559,-122.42189,bus_stop
37.805411,-122.422106,bus_stop
37.80656,-122.41424,bus_stop
37.806524,-122.41346,bus_stop
37.805313,-122.423987,bus_stop
37.805241,-122.423494,bus_stop
37.80704,-122.41038,bus_stop
37.80688,-122.410594,bus_stop
37.805037,-122.425111,bus_stop
37.7155,-122.4352,bus_stop
37.712457,-122.437347,bus_stop
37.711797,-122.437989,bus_stop
37.72251,-122.43002,bus_stop
37.711083,-122.438504,bus_stop
37.71767,-122.43356,bus_stop
37.71445,-122.43597,bus_stop
